# Species	Genes	Alg.-Conn.	protein.GCA_000227135.faa	protein.GCA_000755165.faa	protein.GCA_017916335.faa	protein.GCA_017918215.faa	protein.GCA_017918225.faa
3	3	0.978	*	*	KAG5470295.1	KAG5495617.1	KAG5494861.1
3	3	0.978	*	*	KAG5472768.1	KAG5497934.1	KAG5496625.1
3	3	0.978	*	*	KAG5473472.1	KAG5498971.1	KAG5497287.1
3	3	0.978	*	*	KAG5476103.1	KAG5502128.1	KAG5499518.1
3	3	0.978	*	*	KAG5478029.1	KAG5504033.1	KAG5500784.1
3	3	0.978	*	*	KAG5478575.1	KAG5504870.1	KAG5501340.1
3	3	0.978	*	*	KAG5483763.1	KAG5509745.1	KAG5505141.1
3	3	0.978	*	*	KAG5486488.1	KAG5511340.1	KAG5506945.1
3	3	0.978	CBZ38410.1	AIO02118.1	*	*	KAG5491418.1
3	3	0.978	CBZ39111.1	AIO02792.1	*	KAG5489818.1	*
3	3	0.977	*	*	KAG5464808.1	KAG5489386.1	KAG5488640.1
3	3	0.977	*	*	KAG5467807.1	KAG5493140.1	KAG5491569.1
3	3	0.977	*	*	KAG5475655.1	KAG5501045.1	KAG5499312.1
3	3	0.977	*	*	KAG5477249.1	KAG5503265.1	KAG5500188.1
3	3	0.977	*	*	KAG5479780.1	KAG5506075.1	KAG5502409.1
3	3	0.977	*	*	KAG5479786.1	KAG5506081.1	KAG5502415.1
3	3	0.977	*	*	KAG5480404.1	KAG5506790.1	KAG5502648.1
3	3	0.977	*	*	KAG5483759.1	KAG5509741.1	KAG5505137.1
3	3	0.977	*	*	KAG5484877.1	KAG5510235.1	KAG5505592.1
3	3	0.977	CBZ35552.1	AIN99778.1	*	*	KAG5498297.1
3	3	0.976	*	*	KAG5470297.1	KAG5495619.1	KAG5494863.1
3	3	0.976	*	*	KAG5474780.1	KAG5499944.1	KAG5498367.1
3	3	0.976	*	*	KAG5476294.1	KAG5502322.1	KAG5499718.1
3	3	0.976	*	*	KAG5482286.1	KAG5508881.1	KAG5504143.1
3	3	0.975	*	*	KAG5465215.1	KAG5489795.1	KAG5489058.1
3	3	0.975	*	*	KAG5465223.1	KAG5489801.1	KAG5489066.1
3	3	0.975	*	*	KAG5484391.1	KAG5510017.1	KAG5505320.1
3	3	0.975	*	*	KAG5485698.1	KAG5510755.1	KAG5506335.1
3	3	0.975	*	*	KAG5486021.1	KAG5511018.1	KAG5506576.1
3	3	0.975	*	*	KAG5488294.1	KAG5512570.1	KAG5508692.1
3	3	0.975	CBZ35610.1	AIN99837.1	KAG5474772.1	*	*
3	3	0.975	CBZ36807.1	AIO00964.1	KAG5470048.1	*	*
3	3	0.974	*	*	KAG5466080.1	KAG5491918.1	KAG5490920.1
3	3	0.974	*	*	KAG5466295.1	KAG5492133.1	KAG5491137.1
3	3	0.974	*	*	KAG5470045.1	KAG5495369.1	KAG5494608.1
3	3	0.974	*	*	KAG5474691.1	KAG5499854.1	KAG5498279.1
3	3	0.974	*	*	KAG5479923.1	KAG5506216.1	KAG5502549.1
3	3	0.974	CBZ32646.1	AIN96558.1	KAG5484410.1	*	*
3	3	0.974	CBZ36710.1	AIO00871.1	*	KAG5497161.1	*
3	3	0.973	*	*	KAG5466317.1	KAG5492154.1	KAG5491157.1
3	3	0.973	*	*	KAG5487817.1	KAG5512179.1	KAG5507870.1
3	3	0.973	CBZ35682.1	AIN99906.1	*	*	KAG5498435.1
3	3	0.973	CBZ36668.1	AIO00834.1	KAG5471814.1	*	*
3	3	0.973	CBZ37577.1	AIN97586.1	KAG5467771.1	*	*
3	3	0.972	*	*	KAG5464981.1	KAG5489563.1	KAG5488817.1
3	3	0.972	*	*	KAG5465203.1	KAG5489782.1	KAG5489046.1
3	3	0.972	*	*	KAG5468039.1	KAG5493370.1	KAG5491825.1
3	3	0.972	*	*	KAG5471554.1	KAG5496849.1	KAG5495728.1
3	3	0.972	*	*	KAG5474621.1	KAG5499783.1	KAG5498207.1
3	3	0.972	*	*	KAG5476182.1	KAG5502207.1	KAG5499602.1
3	3	0.972	*	*	KAG5477380.1	KAG5503390.1	KAG5500318.1
3	3	0.972	*	*	KAG5478053.1	KAG5504056.1	KAG5500808.1
3	3	0.972	CBZ35704.1	AIN99927.1	*	KAG5500034.1	*
3	3	0.972	CBZ38578.1	AIO02274.1	*	*	KAG5488531.1
3	3	0.971	*	*	KAG5469058.1	KAG5494327.1	KAG5493562.1
3	3	0.971	*	*	KAG5472977.1	KAG5498144.1	KAG5496834.1
3	3	0.971	*	*	KAG5476197.1	KAG5502222.1	KAG5499617.1
3	3	0.971	*	*	KAG5480970.1	KAG5507398.1	KAG5503142.1
3	3	0.971	CBZ34632.1	AIN98868.1	*	*	KAG5500062.1
3	3	0.971	CBZ35719.1	AIN99943.1	*	KAG5500050.1	*
3	3	0.97	*	*	KAG5464809.1	KAG5489387.1	KAG5488641.1
3	3	0.97	*	*	KAG5466047.1	KAG5491885.1	KAG5490886.1
3	3	0.97	*	*	KAG5469132.1	KAG5494402.1	KAG5493635.1
3	3	0.97	*	*	KAG5471790.1	KAG5497056.1	KAG5495974.1
3	3	0.97	*	*	KAG5475653.1	KAG5501043.1	KAG5499310.1
3	3	0.97	*	*	KAG5476283.1	KAG5502311.1	KAG5499706.1
3	3	0.97	*	*	KAG5481874.1	KAG5508567.1	KAG5503846.1
3	3	0.97	CBZ34554.1	AIN98788.1	*	*	KAG5500810.1
3	3	0.969	*	*	KAG5466576.1	KAG5492407.1	KAG5491428.1
3	3	0.969	*	*	KAG5472607.1	KAG5497776.1	KAG5496473.1
3	3	0.969	*	*	KAG5477185.1	KAG5503204.1	KAG5500123.1
3	3	0.969	CBZ37051.1	AIO01207.1	KAG5470302.1	*	*
3	3	0.968	*	*	KAG5486085.1	KAG5511079.1	KAG5506642.1
3	3	0.968	CBZ36687.1	AIO00849.1	KAG5471831.1	*	*
3	3	0.968	CBZ37948.1	AIO01664.1	*	*	KAG5490918.1
3	3	0.967	*	*	KAG5465231.1	KAG5489809.1	KAG5489074.1
3	3	0.967	*	*	KAG5479169.1	KAG5505377.1	KAG5501599.1
3	3	0.967	CBZ34246.1	AIN98501.1	*	KAG5504738.1	*
3	3	0.966	*	*	KAG5476175.1	KAG5502200.1	KAG5499595.1
3	3	0.966	CBZ35690.1	AIN99914.1	*	*	KAG5498442.1
3	3	0.965	*	*	KAG5471644.1	KAG5496931.1	KAG5495816.1
3	3	0.965	*	*	KAG5472743.1	KAG5497909.1	KAG5496603.1
3	3	0.965	*	*	KAG5484281.1	KAG5509909.1	KAG5505212.1
3	3	0.965	CBZ32032.1	AIN95984.1	*	*	KAG5506609.1
3	3	0.965	CBZ38723.1	AIO02415.1	*	*	KAG5488677.1
3	3	0.964	*	*	KAG5465055.1	KAG5489639.1	KAG5488897.1
3	3	0.964	*	*	KAG5470349.1	KAG5495670.1	KAG5494914.1
3	3	0.964	*	*	KAG5471738.1	KAG5497009.1	KAG5495918.1
3	3	0.963	*	*	KAG5466355.1	KAG5492192.1	KAG5491198.1
3	3	0.963	*	*	KAG5470066.1	KAG5495390.1	KAG5494630.1
3	3	0.963	*	*	KAG5470238.1	KAG5495560.1	KAG5494803.1
3	3	0.963	*	*	KAG5477132.1	KAG5503153.1	KAG5500070.1
3	3	0.963	*	*	KAG5482386.1	KAG5508975.1	KAG5504253.1
3	3	0.962	*	*	KAG5477198.1	KAG5503217.1	KAG5500137.1
3	3	0.962	*	*	KAG5477927.1	KAG5503929.1	KAG5500680.1
3	3	0.962	*	*	KAG5482373.1	KAG5508963.1	KAG5504230.1
3	3	0.961	*	*	KAG5472621.1	KAG5497789.1	KAG5496486.1
3	3	0.961	*	*	KAG5474887.1	KAG5500052.1	KAG5498469.1
3	3	0.961	*	*	KAG5477234.1	KAG5503250.1	KAG5500173.1
3	3	0.961	*	*	KAG5480353.1	KAG5506740.1	KAG5502596.1
3	3	0.961	CBZ34586.1	AIN98820.1	*	*	KAG5500842.1
3	3	0.96	*	*	KAG5472596.1	KAG5497764.1	KAG5496462.1
3	3	0.96	*	*	KAG5472617.1	KAG5497785.1	KAG5496482.1
3	3	0.96	*	*	KAG5479161.1	KAG5505369.1	KAG5501591.1
3	3	0.96	*	*	KAG5483036.1	KAG5509257.1	KAG5504597.1
3	3	0.96	*	*	KAG5483707.1	KAG5509692.1	KAG5505080.1
3	3	0.959	*	*	KAG5466520.1	KAG5492354.1	KAG5491375.1
3	3	0.959	*	*	KAG5467801.1	KAG5493135.1	KAG5491564.1
3	3	0.959	*	*	KAG5468958.1	KAG5494222.1	KAG5493462.1
3	3	0.959	*	*	KAG5482331.1	KAG5508923.1	KAG5504186.1
3	3	0.959	*	*	KAG5485432.1	KAG5510499.1	KAG5505992.1
3	3	0.959	*	*	KAG5488157.1	KAG5512437.1	KAG5508379.1
3	3	0.959	*	*	KAG5488189.1	KAG5512463.1	KAG5508430.1
3	3	0.959	CBZ37556.1	AIN97565.1	*	*	KAG5491518.1
3	3	0.958	*	*	KAG5470205.1	KAG5495527.1	KAG5494770.1
3	3	0.957	*	*	KAG5471564.1	KAG5496859.1	KAG5495739.1
3	3	0.956	*	*	KAG5481393.1	KAG5508062.1	KAG5503679.1
3	3	0.956	CBZ31390.1	AIN95375.1	*	*	KAG5507888.1
3	3	0.956	CBZ33758.1	AIN98028.1	KAG5480429.1	*	*
3	3	0.955	*	*	KAG5464849.1	KAG5489429.1	KAG5488683.1
3	3	0.955	*	*	KAG5477267.1	KAG5503281.1	KAG5500206.1
3	3	0.955	*	*	KAG5481867.1	KAG5508560.1	KAG5503838.1
3	3	0.955	*	*	KAG5481888.1	KAG5508584.1	KAG5503861.1
3	3	0.955	*	*	KAG5481914.1	KAG5508611.1	KAG5503886.1
3	3	0.955	*	*	KAG5485717.1	KAG5510773.1	KAG5506354.1
3	3	0.955	*	AIN96016.1	KAG5486087.1	KAG5511077.1	*
3	3	0.955	CBZ31615.1	*	KAG5487241.1	*	KAG5507427.1
3	3	0.954	*	*	KAG5464801.1	KAG5489379.1	KAG5488633.1
3	3	0.954	*	AIN99691.1	KAG5474620.1	KAG5499782.1	*
3	3	0.954	CBZ33186.1	AIN97068.1	KAG5481801.1	*	*
3	3	0.953	*	*	KAG5464878.1	KAG5489459.1	KAG5488713.1
3	3	0.952	*	*	KAG5474669.1	KAG5499832.1	KAG5498255.1
3	3	0.952	*	*	KAG5479282.1	KAG5505487.1	KAG5501724.1
3	3	0.952	CBZ34393.1	AIN98640.1	*	*	KAG5500648.1
3	3	0.951	*	*	KAG5464700.1	KAG5489281.1	KAG5488536.1
3	3	0.951	*	*	KAG5464908.1	KAG5489489.1	KAG5488743.1
3	3	0.951	*	*	KAG5473484.1	KAG5498983.1	KAG5497299.1
3	3	0.951	*	*	KAG5479251.1	KAG5505458.1	KAG5501692.1
3	3	0.951	CBZ37242.1	AIO01394.1	*	KAG5494284.1	*
3	3	0.95	*	*	KAG5485701.1	KAG5510757.1	KAG5506338.1
3	3	0.949	*	*	KAG5471819.1	KAG5497126.1	KAG5496007.1
3	3	0.949	*	*	KAG5476288.1	KAG5502316.1	KAG5499712.1
3	3	0.949	CBZ36725.1	AIO00885.1	*	*	KAG5496055.1
3	3	0.948	*	*	KAG5485396.1	KAG5510456.1	KAG5505955.1
3	3	0.947	*	*	KAG5469107.1	KAG5494377.1	KAG5493611.1
3	3	0.947	*	*	KAG5478456.1	KAG5504767.1	KAG5501231.1
3	3	0.947	CBZ37273.1	AIO01422.1	*	*	KAG5493546.1
3	3	0.946	*	*	KAG5470187.1	KAG5495510.1	KAG5494752.1
3	3	0.945	*	*	KAG5470294.1	KAG5495616.1	KAG5494860.1
3	3	0.945	CBZ37195.1	AIO01347.1	KAG5468971.1	*	*
3	3	0.944	*	*	KAG5465296.1	KAG5489879.1	KAG5489138.1
3	3	0.944	*	*	KAG5471663.1	KAG5496949.1	KAG5495845.1
3	3	0.944	CBZ33667.1	AIN97947.1	*	*	KAG5502583.1
3	3	0.944	CBZ38720.1	AIO02412.1	*	KAG5489421.1	*
3	3	0.943	*	*	KAG5468976.1	KAG5494239.1	KAG5493480.1
3	3	0.943	*	*	KAG5470292.1	KAG5495614.1	KAG5494858.1
3	3	0.943	CBZ35769.1	AIN99993.1	*	KAG5498921.1	*
3	3	0.942	CBZ36104.1	AIO00318.1	KAG5472679.1	*	*
3	3	0.941	*	*	KAG5478430.1	KAG5504741.1	KAG5501202.1
3	3	0.939	*	*	KAG5478461.1	KAG5504772.1	KAG5501236.1
3	3	0.939	*	*	KAG5479841.1	KAG5506136.1	KAG5502469.1
3	3	0.938	*	*	KAG5486886.1	KAG5511577.1	KAG5507221.1
3	3	0.938	CBZ33563.1	*	KAG5480901.1	KAG5507336.1	*
3	3	0.937	*	*	KAG5474699.1	KAG5499862.1	KAG5498286.1
3	3	0.937	*	*	KAG5476246.1	KAG5502270.1	KAG5499670.1
3	3	0.937	*	*	KAG5480415.1	KAG5506801.1	KAG5502660.1
3	3	0.936	*	*	KAG5466087.1	KAG5491925.1	KAG5490929.1
3	3	0.936	*	*	KAG5471615.1	KAG5496912.1	KAG5495795.1
3	3	0.936	CBZ38881.1	AIO02568.1	*	*	KAG5488846.1
3	3	0.935	*	AIO02705.1	*	KAG5489726.1	KAG5488989.1
3	3	0.935	CBZ38445.1	*	KAG5464566.1	KAG5489150.1	*
3	3	0.935	CBZ39003.1	AIO02687.1	KAG5465128.1	*	*
3	3	0.934	*	*	KAG5477200.1	KAG5503219.1	KAG5500139.1
3	3	0.934	CBZ37442.1	AIO01588.1	*	KAG5494482.1	*
3	3	0.933	*	*	KAG5469118.1	KAG5494388.1	KAG5493622.1
3	3	0.932	*	*	KAG5465262.1	KAG5489845.1	KAG5489105.1
3	3	0.932	CBZ31151.1	AIN95162.1	*	KAG5512557.1	*
3	3	0.932	CBZ32965.1	AIN96862.1	*	*	KAG5504667.1
3	3	0.931	*	*	KAG5471829.1	KAG5497136.1	KAG5496017.1
3	3	0.931	CBZ31190.1	AIN95195.1	*	KAG5512448.1	*
3	3	0.931	CBZ36264.1	AIO00461.1	*	*	KAG5496695.1
3	3	0.931	CBZ37803.1	AIN97814.1	*	KAG5493320.1	*
3	3	0.93	*	*	KAG5469166.1	KAG5494435.1	KAG5493669.1
3	3	0.93	*	*	KAG5485391.1	KAG5510451.1	KAG5505950.1
3	3	0.929	*	*	KAG5464596.1	KAG5489183.1	KAG5488434.1
3	3	0.929	*	*	KAG5465193.1	KAG5489773.1	KAG5489036.1
3	3	0.929	*	*	KAG5488002.1	KAG5512360.1	KAG5508306.1
3	3	0.929	*	AIN99443.1	KAG5475551.1	KAG5500942.1	*
3	3	0.929	CBZ36554.1	AIO00733.1	KAG5471686.1	*	*
3	3	0.928	*	*	KAG5470213.1	KAG5495535.1	KAG5494778.1
3	3	0.926	*	*	KAG5464668.1	KAG5489251.1	KAG5488505.1
3	3	0.926	*	*	KAG5464866.1	KAG5489446.1	KAG5488700.1
3	3	0.926	*	*	KAG5471736.1	KAG5497007.1	KAG5495916.1
3	3	0.926	CBZ33184.1	AIN97066.1	*	*	KAG5503771.1
3	3	0.925	*	*	KAG5477244.1	KAG5503260.1	KAG5500183.1
3	3	0.925	CBZ34702.1	AIN98937.1	*	*	KAG5500136.1
3	3	0.924	*	*	KAG5468948.1	KAG5494211.1	KAG5493455.1
3	3	0.924	*	*	KAG5469235.1	KAG5494503.1	KAG5493736.1
3	3	0.924	*	*	KAG5471737.1	KAG5497008.1	KAG5495917.1
3	3	0.924	*	*	KAG5486027.1	KAG5511024.1	KAG5506582.1
3	3	0.924	*	*	KAG5486860.1	KAG5511553.1	KAG5507195.1
3	3	0.923	*	*	KAG5470322.1	KAG5495643.1	KAG5494886.1
3	3	0.923	CBZ34226.1	*	KAG5478406.1	KAG5504717.1	*
3	3	0.922	*	*	KAG5487346.1	KAG5511864.1	KAG5507531.1
3	3	0.922	*	AIO01656.1	KAG5466071.1	*	KAG5490910.1
3	3	0.922	CBZ36455.1	AIO00639.1	*	*	KAG5495768.1
3	3	0.92	*	*	KAG5472943.1	KAG5498112.1	KAG5496802.1
3	3	0.919	*	AIO02202.1	KAG5464622.1	KAG5489207.1	*
3	3	0.918	*	*	KAG5464914.1	KAG5489496.1	KAG5488750.1
3	3	0.918	*	*	KAG5466110.1	KAG5491952.1	KAG5490954.1
3	3	0.918	*	*	KAG5469203.1	KAG5494469.1	KAG5493707.1
3	3	0.918	*	*	KAG5471570.1	KAG5496865.1	KAG5495745.1
3	3	0.918	CBZ32181.1	AIN96123.1	*	*	KAG5506282.1
3	3	0.917	CBZ31494.1	AIN95471.1	KAG5487590.1	*	*
3	3	0.917	CBZ34992.1	AIN99217.1	*	*	KAG5499550.1
3	3	0.916	*	*	KAG5474881.1	KAG5500045.1	KAG5498463.1
3	3	0.916	CBZ36134.1	AIO00345.1	*	KAG5497878.1	*
3	3	0.916	CBZ38097.1	*	KAG5466227.1	KAG5492065.1	*
3	3	0.914	*	*	KAG5466178.1	KAG5492016.1	KAG5491023.1
3	3	0.914	*	*	KAG5466242.1	KAG5492080.1	KAG5491085.1
3	3	0.914	*	*	KAG5481892.1	KAG5508588.1	KAG5503865.1
3	3	0.911	*	*	KAG5464810.1	KAG5489388.1	KAG5488642.1
3	3	0.911	*	*	KAG5471747.1	KAG5497017.1	KAG5495927.1
3	3	0.911	*	AIN95387.1	KAG5487846.1	*	KAG5507904.1
3	3	0.911	*	AIN99179.1	KAG5476092.1	*	KAG5499506.1
3	3	0.909	*	AIO00208.1	KAG5473634.1	*	KAG5497450.1
3	3	0.908	*	*	KAG5469252.1	KAG5494520.1	KAG5493754.1
3	3	0.908	*	*	KAG5477922.1	KAG5503924.1	KAG5500675.1
3	3	0.908	*	*	KAG5478417.1	KAG5504728.1	KAG5501189.1
3	3	0.908	CBZ31915.1	*	*	KAG5511321.1	KAG5506926.1
3	3	0.908	CBZ37791.1	*	KAG5467976.1	*	KAG5491762.1
3	3	0.907	*	*	KAG5464896.1	KAG5489476.1	KAG5488731.1
3	3	0.907	*	*	KAG5467846.1	KAG5493178.1	KAG5491627.1
3	3	0.907	CBZ38078.1	AIO01786.1	*	*	KAG5491046.1
3	3	0.904	CBZ38862.1	*	KAG5464990.1	*	KAG5488827.1
3	3	0.904	CBZ38872.1	AIO02559.1	*	*	KAG5488837.1
3	3	0.903	*	*	KAG5483021.1	KAG5509241.1	KAG5504582.1
3	3	0.902	*	*	KAG5481919.1	KAG5508615.1	KAG5503890.1
3	3	0.898	*	*	KAG5471853.1	KAG5497159.1	KAG5496041.1
3	3	0.898	*	*	KAG5485357.1	KAG5510419.1	KAG5505922.1
3	3	0.896	*	*	KAG5488300.1	KAG5512575.1	KAG5508697.1
3	3	0.896	CBZ36487.1	*	KAG5471616.1	*	KAG5495796.1
3	3	0.894	*	*	KAG5469070.1	KAG5494340.1	KAG5493574.1
3	3	0.894	*	*	KAG5483700.1	KAG5509685.1	KAG5505074.1
3	3	0.891	*	*	KAG5470218.1	KAG5495540.1	KAG5494783.1
3	3	0.889	CBZ36669.1	AIO00835.1	*	*	KAG5496001.1
3	3	0.887	*	*	KAG5471665.1	KAG5496951.1	KAG5495847.1
3	3	0.885	CBZ34577.1	AIN98811.1	*	*	KAG5500833.1
3	3	0.882	*	*	KAG5478000.1	KAG5504004.1	KAG5500755.1
3	3	0.882	*	*	KAG5481432.1	KAG5508101.1	KAG5503718.1
3	3	0.882	CBZ31832.1	AIN95791.1	KAG5486893.1	*	*
3	3	0.881	*	AIN98554.1	KAG5478486.1	*	KAG5501261.1
3	3	0.881	CBZ34829.1	AIN99062.1	KAG5477331.1	*	*
3	3	0.88	*	*	KAG5464586.1	KAG5489173.1	KAG5488424.1
3	3	0.878	*	*	KAG5466547.1	KAG5492380.1	KAG5491401.1
3	3	0.878	*	*	KAG5486907.1	KAG5511597.1	KAG5507242.1
3	3	0.877	*	*	KAG5470207.1	KAG5495529.1	KAG5494772.1
3	3	0.877	*	*	KAG5471627.1	KAG5496917.1	KAG5495801.1
3	3	0.877	*	*	KAG5472933.1	KAG5498104.1	KAG5496792.1
3	3	0.877	CBZ31357.1	*	*	KAG5512158.1	KAG5507837.1
3	3	0.877	CBZ32157.1	*	KAG5485625.1	*	KAG5506257.1
3	3	0.874	*	*	KAG5467689.1	KAG5493027.1	KAG5491454.1
3	3	0.874	CBZ37953.1	AIO01668.1	*	*	KAG5490924.1
3	3	0.869	*	*	KAG5464956.1	KAG5489538.1	KAG5488792.1
3	3	0.869	CBZ38680.1	*	KAG5464798.1	KAG5489376.1	*
3	3	0.868	CBZ33089.1	AIN96975.1	*	*	KAG5504249.1
3	3	0.866	CBZ35705.1	AIN99928.1	*	KAG5500035.1	*
3	3	0.865	*	AIN98057.1	KAG5480469.1	*	KAG5502713.1
3	3	0.861	*	*	KAG5483038.1	KAG5509259.1	KAG5504599.1
3	3	0.859	CBZ35001.1	AIN99226.1	*	*	KAG5499559.1
3	3	0.858	*	*	KAG5466363.1	KAG5492200.1	KAG5491206.1
3	3	0.856	*	*	KAG5488214.1	KAG5512491.1	KAG5508455.1
3	3	0.853	CBZ34177.1	*	KAG5479302.1	KAG5505515.1	*
3	3	0.849	CBZ32325.1	AIN96259.1	KAG5485364.1	*	*
3	3	0.848	*	*	KAG5479879.1	KAG5506174.1	KAG5502505.1
3	3	0.848	*	*	KAG5482372.1	KAG5508962.1	KAG5504229.1
3	3	0.844	*	*	KAG5474741.1	KAG5499906.1	KAG5498328.1
3	3	0.839	CBZ36772.1	AIO00928.1	*	KAG5495328.1	*
3	3	0.833	*	*	KAG5476186.1	KAG5502211.1	KAG5499606.1
3	3	0.833	*	*	KAG5478537.1	KAG5504833.1	KAG5501302.1
3	3	0.831	*	*	KAG5486454.1	KAG5511304.1	KAG5506907.1
3	3	0.824	CBZ35441.1	*	KAG5474605.1	*	KAG5498190.1
3	3	0.823	*	*	KAG5471762.1	KAG5497032.1	KAG5495945.1
3	3	0.821	CBZ31359.1	*	KAG5487793.1	*	KAG5507839.1
3	3	0.815	CBZ39110.1	AIO02791.1	*	KAG5489817.1	*
3	3	0.814	*	*	KAG5471621.1	KAG5496913.1	KAG5495798.1
3	3	0.811	*	*	KAG5476280.1	KAG5502308.1	KAG5499703.1
3	3	0.807	*	AIN99441.1	KAG5475549.1	*	KAG5499208.1
3	3	0.804	*	*	KAG5466160.1	KAG5492000.1	KAG5491004.1
3	3	0.804	*	*	KAG5468934.1	KAG5494197.1	KAG5493441.1
3	3	0.795	*	*	KAG5477197.1	KAG5503216.1	KAG5500135.1
3	3	0.788	CBZ33907.1	AIN98173.1	*	KAG5506094.1	*
3	3	0.786	*	*	KAG5472888.1	KAG5498056.1	KAG5496744.1
3	3	0.784	*	*	KAG5479782.1	KAG5506077.1	KAG5502411.1
3	3	0.784	CBZ34470.1	AIN98711.1	*	*	KAG5500725.1
3	3	0.777	CBZ36168.1	*	KAG5472746.1	KAG5497912.1	*
3	3	0.774	*	*	KAG5474806.1	KAG5499969.1	KAG5498394.1
3	3	0.77	CBZ33597.1	*	KAG5480932.1	*	KAG5503105.1
3	3	0.768	CBZ36507.1	*	KAG5471639.1	KAG5496926.1	*
3	3	0.767	*	*	KAG5485360.1	KAG5510422.1	KAG5505924.1
3	3	0.761	CBZ35030.1	AIN99255.1	KAG5476168.1	*	*
3	3	0.744	*	AIO00413.1	KAG5472787.1	*	KAG5496644.1
3	3	0.74	CBZ35658.1	AIN99884.1	*	*	KAG5498412.1
3	3	0.739	*	*	KAG5466070.1	KAG5491908.1	KAG5490909.1
3	3	0.737	*	AIN98390.1	KAG5479260.1	*	KAG5501702.1
3	3	0.736	*	*	KAG5470108.1	KAG5495432.1	KAG5494673.1
3	3	0.732	*	AIN97117.1	*	KAG5508544.1	KAG5503821.1
3	3	0.73	CBZ35032.1	AIN99257.1	*	KAG5502191.1	*
3	3	0.726	*	AIO00763.1	KAG5471733.1	*	KAG5495914.1
3	3	0.698	*	*	KAG5465104.1	KAG5489687.1	KAG5488946.1
3	3	0.692	CBZ37565.1	AIN97574.1	KAG5467762.1	*	*
3	3	0.687	*	AIN98240.1	KAG5479866.1	KAG5506161.1	*
3	3	0.669	*	*	KAG5486885.1	KAG5511576.1	KAG5507220.1
3	3	0.667	CBZ31428.1	*	KAG5487868.1	*	KAG5507927.1
3	3	0.667	CBZ37153.1	AIO01307.1	*	*	KAG5493434.1
3	3	0.654	*	*	KAG5485358.1	KAG5510420.1	KAG5505923.1
3	3	0.644	*	*	KAG5484310.1	KAG5509936.1	KAG5505239.1
3	3	0.637	*	*	KAG5484874.1	KAG5510231.1	KAG5505590.1
3	3	0.633	CBZ37724.1	*	KAG5467907.1	*	KAG5491689.1
3	3	0.627	*	*	KAG5464966.1	KAG5489548.1	KAG5488802.1
3	3	0.623	*	*	KAG5471750.1	KAG5497021.1	KAG5495931.1
3	3	0.588	*	*	KAG5477290.1	KAG5503304.1	KAG5500229.1
3	3	0.578	*	AIN98385.1	*	KAG5505463.1	KAG5501697.1
3	3	0.573	*	*	KAG5478490.1	KAG5504799.1	KAG5501265.1
3	3	0.526	CBZ32764.1	AIN96675.1	*	*	KAG5505150.1
3	3	0.485	*	*	KAG5477910.1	KAG5503912.1	KAG5500663.1
3	3	0.46	*	AIO00783.1	KAG5471763.1	KAG5497033.1	*
3	3	0.434	CBZ36034.1	AIO00248.1	KAG5472609.1	*	*
3	3	0.401	*	AIN99756.1	KAG5474686.1	KAG5499849.1	*
3	3	0.319	*	*	KAG5467900.1	KAG5493234.1	KAG5491682.1
3	3	0.308	*	AIO02063.1	KAG5466507.1	KAG5492341.1	*
3	3	0.301	CBZ33132.1	*	*	KAG5509012.1	KAG5504294.1
3	3	0.298	CBZ31200.1	AIN95780.1	KAG5486882.1	*	*
3	3	0.291	*	*	KAG5487272.1	KAG5511792.1	KAG5507459.1
3	3	0.271	*	*	KAG5466410.1	KAG5492246.1	KAG5491259.1
3	3	0.271	*	*	KAG5487284.1	KAG5511804.1	KAG5507470.1
3	3	0.27	CBZ38758.1	AIO02449.1	KAG5464880.1	*	*
3	3	0.269	*	*	KAG5487294.1	KAG5511813.1	KAG5507479.1
3	3	0.266	*	*	KAG5474753.1	KAG5499918.1	KAG5498340.1
3	3	0.227	*	*	KAG5474771.1	KAG5499936.1	KAG5498358.1
3	3	0.216	*	*	KAG5467897.1	KAG5493231.1	KAG5491678.1
3	3	0.215	CBZ36602.1	*	*	KAG5497019.1	KAG5495929.1
3	3	0.211	CBZ31358.1	*	KAG5487792.1	*	KAG5507838.1
3	3	0.201	CBZ34886.1	*	KAG5477387.1	KAG5503397.1	*
3	3	0.188	*	*	KAG5472846.1	KAG5498009.1	KAG5498452.1
3	3	0.165	*	AIN97462.1	KAG5480934.1	*	KAG5503107.1
3	3	0.158	*	*	KAG5478418.1	KAG5504729.1	KAG5501190.1
3	3	0.152	*	AIN95434.1	KAG5487895.1	*	KAG5507954.1
3	3	0.0969	CBZ36586.1	AIO00760.1	*	KAG5512465.1	*
2	6	0.167	CBZ31958.1	*	*	KAG5494265.1,KAG5494266.1,KAG5494267.1,KAG5494268.1,KAG5494269.1	*
2	5	0.392	*	*	KAG5480816.1,KAG5480817.1,KAG5480818.1	KAG5507251.1,KAG5507252.1	*
2	5	0.392	CBZ36091.1,CBZ36092.1	AIO00304.1,AIO00305.1,AIO00306.1	*	*	*
2	5	0.386	*	*	KAG5485629.1,KAG5485630.1,KAG5485631.1	*	KAG5506261.1,KAG5506262.1
2	5	0.194	CBZ37649.1	AIN97658.1,AIN97602.1,AIN97656.1,AIN97659.1	*	*	*
2	4	0.5	CBZ32056.1,CBZ32057.1	AIN96007.1,AIN96008.1	*	*	*
2	4	0.482	*	*	KAG5470172.1,KAG5478397.1	*	KAG5494737.1,KAG5501171.1
