# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	34	CM030573.1	1797335	1798174	+							JIQ42_01783	840		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	34	CM030573.1	1797335	1798174	+			KAG5491874.1	hypothetical protein			JIQ42_01783	840		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	34	CM030573.1	1797335	1798174	+	KAG5491874.1			hypothetical protein			JIQ42_01783	840	279	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	34	CM030573.1	1798921	1800576	+							JIQ42_01784	1656		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	34	CM030573.1	1798921	1800576	+			KAG5491875.1	hypothetical protein			JIQ42_01784	1656		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	34	CM030573.1	1798921	1800576	+	KAG5491875.1			hypothetical protein			JIQ42_01784	1656	551	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	34	CM030573.1	1801737	1804145	+							JIQ42_01785	2409		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	34	CM030573.1	1801737	1804145	+			KAG5491876.1	hypothetical protein			JIQ42_01785	2409		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	34	CM030573.1	1801737	1804145	+	KAG5491876.1			hypothetical protein			JIQ42_01785	2409	802	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	34	CM030573.1	1805888	1806142	+							JIQ42_01786	255		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	34	CM030573.1	1805888	1806142	+			KAG5491877.1	hypothetical protein			JIQ42_01786	255		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	34	CM030573.1	1805888	1806142	+	KAG5491877.1			hypothetical protein			JIQ42_01786	255	84	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	30931	32430	-							JIQ42_00766	1500		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	30931	32430	-			KAG5490881.1	hypothetical protein			JIQ42_00766	1500		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	30931	32430	-	KAG5490881.1			hypothetical protein			JIQ42_00766	1500	499	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	34275	35774	-							JIQ42_00767	1500		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	34275	35774	-			KAG5490882.1	hypothetical protein			JIQ42_00767	1500		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	34275	35774	-	KAG5490882.1			hypothetical protein			JIQ42_00767	1500	499	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	37617	39116	-							JIQ42_00768	1500		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	37617	39116	-			KAG5490883.1	hypothetical protein			JIQ42_00768	1500		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	37617	39116	-	KAG5490883.1			hypothetical protein			JIQ42_00768	1500	499	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	39739	41928	-							JIQ42_00769	2190		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	39739	41928	-			KAG5490884.1	hypothetical protein			JIQ42_00769	2190		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	39739	41928	-	KAG5490884.1			hypothetical protein			JIQ42_00769	2190	729	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	43222	44322	-							JIQ42_00770	1101		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	43222	44322	-			KAG5490885.1	hypothetical protein			JIQ42_00770	1101		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	43222	44322	-	KAG5490885.1			hypothetical protein			JIQ42_00770	1101	366	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	45293	45997	-							JIQ42_00771	705		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	45293	45997	-			KAG5490886.1	hypothetical protein			JIQ42_00771	705		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	45293	45997	-	KAG5490886.1			hypothetical protein			JIQ42_00771	705	234	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	46797	48821	-							JIQ42_00772	2025		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	46797	48821	-			KAG5490887.1	hypothetical protein			JIQ42_00772	2025		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	46797	48821	-	KAG5490887.1			hypothetical protein			JIQ42_00772	2025	674	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	49814	50731	-							JIQ42_00773	918		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	49814	50731	-			KAG5490888.1	hypothetical protein			JIQ42_00773	918		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	49814	50731	-	KAG5490888.1			hypothetical protein			JIQ42_00773	918	305	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	51737	53506	-							JIQ42_00774	1770		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	51737	53506	-			KAG5490889.1	hypothetical protein			JIQ42_00774	1770		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	51737	53506	-	KAG5490889.1			hypothetical protein			JIQ42_00774	1770	589	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	54440	55285	-							JIQ42_00775	846		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	54440	55285	-			KAG5490890.1	hypothetical protein			JIQ42_00775	846		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	54440	55285	-	KAG5490890.1			hypothetical protein			JIQ42_00775	846	281	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	56406	57014	-							JIQ42_00776	609		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	56406	57014	-			KAG5490891.1	hypothetical protein			JIQ42_00776	609		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	56406	57014	-	KAG5490891.1			hypothetical protein			JIQ42_00776	609	202	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	57901	58455	-							JIQ42_00777	555		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	57901	58455	-			KAG5490892.1	hypothetical protein			JIQ42_00777	555		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	57901	58455	-	KAG5490892.1			hypothetical protein			JIQ42_00777	555	184	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	59234	60580	-							JIQ42_00778	1347		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	59234	60580	-			KAG5490893.1	hypothetical protein			JIQ42_00778	1347		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	59234	60580	-	KAG5490893.1			hypothetical protein			JIQ42_00778	1347	448	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	61278	61838	-							JIQ42_00779	561		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	61278	61838	-			KAG5490894.1	hypothetical protein			JIQ42_00779	561		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	61278	61838	-	KAG5490894.1			hypothetical protein			JIQ42_00779	561	186	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	62728	63087	-							JIQ42_00780	360		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	62728	63087	-			KAG5490895.1	hypothetical protein			JIQ42_00780	360		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	62728	63087	-	KAG5490895.1			hypothetical protein			JIQ42_00780	360	119	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	63764	64636	-							JIQ42_00781	873		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	63764	64636	-			KAG5490896.1	hypothetical protein			JIQ42_00781	873		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	63764	64636	-	KAG5490896.1			hypothetical protein			JIQ42_00781	873	290	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	65452	66480	-							JIQ42_00782	1029		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	65452	66480	-			KAG5490897.1	hypothetical protein			JIQ42_00782	1029		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	65452	66480	-	KAG5490897.1			hypothetical protein			JIQ42_00782	1029	342	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	66926	67879	-							JIQ42_00783	954		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	66926	67879	-			KAG5490898.1	hypothetical protein			JIQ42_00783	954		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	66926	67879	-	KAG5490898.1			hypothetical protein			JIQ42_00783	954	317	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	68659	71247	-							JIQ42_00784	2589		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	68659	71247	-			KAG5490899.1	hypothetical protein			JIQ42_00784	2589		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	68659	71247	-	KAG5490899.1			hypothetical protein			JIQ42_00784	2589	862	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	73568	74290	+							JIQ42_00785	723		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	73568	74290	+			KAG5490900.1	hypothetical protein			JIQ42_00785	723		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	73568	74290	+	KAG5490900.1			hypothetical protein			JIQ42_00785	723	240	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	75964	83364	+							JIQ42_00786	7401		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	75964	83364	+			KAG5490901.1	hypothetical protein			JIQ42_00786	7401		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	75964	83364	+	KAG5490901.1			hypothetical protein			JIQ42_00786	7401	2466	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	84340	84561	+							JIQ42_00787	222		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	84340	84561	+			KAG5490902.1	hypothetical protein			JIQ42_00787	222		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	84340	84561	+	KAG5490902.1			hypothetical protein			JIQ42_00787	222	73	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	85513	86304	+							JIQ42_00788	792		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	85513	86304	+			KAG5490903.1	hypothetical protein			JIQ42_00788	792		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	85513	86304	+	KAG5490903.1			hypothetical protein			JIQ42_00788	792	263	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	87282	88388	+							JIQ42_00789	1107		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	87282	88388	+			KAG5490904.1	hypothetical protein			JIQ42_00789	1107		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	87282	88388	+	KAG5490904.1			hypothetical protein			JIQ42_00789	1107	368	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	91252	91566	+							JIQ42_00790	315		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	91252	91566	+			KAG5490905.1	hypothetical protein			JIQ42_00790	315		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	91252	91566	+	KAG5490905.1			hypothetical protein			JIQ42_00790	315	104	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	92436	94598	+							JIQ42_00791	2163		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	92436	94598	+			KAG5490906.1	hypothetical protein			JIQ42_00791	2163		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	92436	94598	+	KAG5490906.1			hypothetical protein			JIQ42_00791	2163	720	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	95023	96894	+							JIQ42_00792	1872		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	95023	96894	+			KAG5490907.1	hypothetical protein			JIQ42_00792	1872		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	95023	96894	+	KAG5490907.1			hypothetical protein			JIQ42_00792	1872	623	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	97722	97955	+							JIQ42_00793	234		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	97722	97955	+			KAG5490908.1	hypothetical protein			JIQ42_00793	234		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	97722	97955	+	KAG5490908.1			hypothetical protein			JIQ42_00793	234	77	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	100258	100428	+							JIQ42_00794	171		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	100258	100428	+			KAG5490909.1	hypothetical protein			JIQ42_00794	171		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	100258	100428	+	KAG5490909.1			hypothetical protein			JIQ42_00794	171	56	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	101953	105543	+							JIQ42_00795	3591		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	101953	105543	+			KAG5490910.1	hypothetical protein			JIQ42_00795	3591		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	101953	105543	+	KAG5490910.1			hypothetical protein			JIQ42_00795	3591	1196	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	106404	107387	+							JIQ42_00796	984		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	106404	107387	+			KAG5490911.1	hypothetical protein			JIQ42_00796	984		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	106404	107387	+	KAG5490911.1			hypothetical protein			JIQ42_00796	984	327	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	108617	109900	+							JIQ42_00797	1284		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	108617	109900	+			KAG5490912.1	hypothetical protein			JIQ42_00797	1284		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	108617	109900	+	KAG5490912.1			hypothetical protein			JIQ42_00797	1284	427	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	111246	112859	+							JIQ42_00798	1614		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	111246	112859	+			KAG5490913.1	hypothetical protein			JIQ42_00798	1614		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	111246	112859	+	KAG5490913.1			hypothetical protein			JIQ42_00798	1614	537	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	116873	117892	+							JIQ42_00799	1020		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	116873	117892	+			KAG5490914.1	hypothetical protein			JIQ42_00799	1020		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	116873	117892	+	KAG5490914.1			hypothetical protein			JIQ42_00799	1020	339	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	118636	120129	+							JIQ42_00800	1494		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	118636	120129	+			KAG5490915.1	hypothetical protein			JIQ42_00800	1494		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	118636	120129	+	KAG5490915.1			hypothetical protein			JIQ42_00800	1494	497	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	120899	123028	+							JIQ42_00801	2130		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	120899	123028	+			KAG5490916.1	hypothetical protein			JIQ42_00801	2130		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	120899	123028	+	KAG5490916.1			hypothetical protein			JIQ42_00801	2130	709	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	124158	125051	+							JIQ42_00802	894		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	124158	125051	+			KAG5490917.1	hypothetical protein			JIQ42_00802	894		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	124158	125051	+	KAG5490917.1			hypothetical protein			JIQ42_00802	894	297	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	126083	127300	+							JIQ42_00803	1218		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	126083	127300	+			KAG5490918.1	hypothetical protein			JIQ42_00803	1218		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	126083	127300	+	KAG5490918.1			hypothetical protein			JIQ42_00803	1218	405	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	132266	134083	+							JIQ42_00804	1818		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	132266	134083	+			KAG5490919.1	hypothetical protein			JIQ42_00804	1818		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	132266	134083	+	KAG5490919.1			hypothetical protein			JIQ42_00804	1818	605	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	137227	138162	+							JIQ42_00805	936		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	137227	138162	+			KAG5490920.1	hypothetical protein			JIQ42_00805	936		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	137227	138162	+	KAG5490920.1			hypothetical protein			JIQ42_00805	936	311	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	145041	146687	+							JIQ42_00806	1647		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	145041	146687	+			KAG5490921.1	hypothetical protein			JIQ42_00806	1647		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	145041	146687	+	KAG5490921.1			hypothetical protein			JIQ42_00806	1647	548	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	147407	148321	+							JIQ42_00807	915		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	147407	148321	+			KAG5490922.1	hypothetical protein			JIQ42_00807	915		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	147407	148321	+	KAG5490922.1			hypothetical protein			JIQ42_00807	915	304	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	149358	150143	+							JIQ42_00808	786		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	149358	150143	+			KAG5490923.1	hypothetical protein			JIQ42_00808	786		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	149358	150143	+	KAG5490923.1			hypothetical protein			JIQ42_00808	786	261	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	150965	152659	+							JIQ42_00809	1695		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	150965	152659	+			KAG5490924.1	hypothetical protein			JIQ42_00809	1695		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	150965	152659	+	KAG5490924.1			hypothetical protein			JIQ42_00809	1695	564	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	35	CM030574.1	154566	156473	+							JIQ42_00810	1908		
