# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1630376	1632355	+			KAG5465000.1	hypothetical protein			LSCM4_00449	1980		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1630376	1632355	+	KAG5465000.1			hypothetical protein			LSCM4_00449	1980	659	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1633463	1634470	+							LSCM4_00450	1008		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1633463	1634470	+			KAG5465001.1	hypothetical protein			LSCM4_00450	1008		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1633463	1634470	+	KAG5465001.1			hypothetical protein			LSCM4_00450	1008	335	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1635274	1636296	+							LSCM4_00451	1023		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1635274	1636296	+			KAG5465002.1	hypothetical protein			LSCM4_00451	1023		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1635274	1636296	+	KAG5465002.1			hypothetical protein			LSCM4_00451	1023	340	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1638556	1639959	+							LSCM4_00452	1404		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1638556	1639959	+			KAG5465003.1	hypothetical protein			LSCM4_00452	1404		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1638556	1639959	+	KAG5465003.1			hypothetical protein			LSCM4_00452	1404	467	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1640923	1641972	+							LSCM4_00453	1050		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1640923	1641972	+			KAG5465004.1	hypothetical protein			LSCM4_00453	1050		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1640923	1641972	+	KAG5465004.1			hypothetical protein			LSCM4_00453	1050	349	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1643723	1646140	+							LSCM4_00454	2418		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1643723	1646140	+			KAG5465005.1	hypothetical protein			LSCM4_00454	2418		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1643723	1646140	+	KAG5465005.1			hypothetical protein			LSCM4_00454	2418	805	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1648485	1651439	+							LSCM4_00455	2955		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1648485	1651439	+			KAG5465006.1	hypothetical protein			LSCM4_00455	2955		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1648485	1651439	+	KAG5465006.1			hypothetical protein			LSCM4_00455	2955	984	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1652567	1654420	+							LSCM4_00456	1854		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1652567	1654420	+			KAG5465007.1	hypothetical protein			LSCM4_00456	1854		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1652567	1654420	+	KAG5465007.1			hypothetical protein			LSCM4_00456	1854	617	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1666221	1668638	+							LSCM4_00459	2418		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1666221	1668638	+			KAG5465008.1	hypothetical protein			LSCM4_00459	2418		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1666221	1668638	+	KAG5465008.1			hypothetical protein			LSCM4_00459	2418	805	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1686364	1687665	+							LSCM4_00460	1302		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1686364	1687665	+			KAG5465009.1	hypothetical protein			LSCM4_00460	1302		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1686364	1687665	+	KAG5465009.1			hypothetical protein			LSCM4_00460	1302	433	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1689125	1694176	+							LSCM4_00461	5052		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1689125	1694176	+			KAG5465010.1	hypothetical protein			LSCM4_00461	5052		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1689125	1694176	+	KAG5465010.1			hypothetical protein			LSCM4_00461	5052	1683	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1695801	1698272	+							LSCM4_00462	2472		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1695801	1698272	+			KAG5465011.1	hypothetical protein			LSCM4_00462	2472		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1695801	1698272	+	KAG5465011.1			hypothetical protein			LSCM4_00462	2472	823	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1699542	1703315	+							LSCM4_00463	3774		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1699542	1703315	+			KAG5465012.1	hypothetical protein			LSCM4_00463	3774		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1699542	1703315	+	KAG5465012.1			hypothetical protein			LSCM4_00463	3774	1257	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1706695	1708944	+							LSCM4_00464	2250		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1706695	1708944	+			KAG5465013.1	hypothetical protein			LSCM4_00464	2250		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1706695	1708944	+	KAG5465013.1			hypothetical protein			LSCM4_00464	2250	749	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1709887	1711515	+							LSCM4_00465	1629		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1709887	1711515	+			KAG5465014.1	hypothetical protein			LSCM4_00465	1629		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1709887	1711515	+	KAG5465014.1			hypothetical protein			LSCM4_00465	1629	542	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1712988	1719443	+							LSCM4_00466	6456		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1712988	1719443	+			KAG5465015.1	hypothetical protein			LSCM4_00466	6456		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1712988	1719443	+	KAG5465015.1			hypothetical protein			LSCM4_00466	6456	2151	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1723147	1727946	+							LSCM4_00467	4800		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1723147	1727946	+			KAG5465016.1	hypothetical protein			LSCM4_00467	4800		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1723147	1727946	+	KAG5465016.1			hypothetical protein			LSCM4_00467	4800	1599	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1730217	1731869	+							LSCM4_00468	1653		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1730217	1731869	+			KAG5465017.1	hypothetical protein			LSCM4_00468	1653		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1730217	1731869	+	KAG5465017.1			hypothetical protein			LSCM4_00468	1653	550	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1733352	1736027	+							LSCM4_00469	2676		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1733352	1736027	+			KAG5465018.1	hypothetical protein			LSCM4_00469	2676		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1733352	1736027	+	KAG5465018.1			hypothetical protein			LSCM4_00469	2676	891	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1738247	1739476	+							LSCM4_00470	1230		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1738247	1739476	+			KAG5465019.1	hypothetical protein			LSCM4_00470	1230		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1738247	1739476	+	KAG5465019.1			hypothetical protein			LSCM4_00470	1230	409	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1743909	1751618	+							LSCM4_00471	7710		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1743909	1751618	+			KAG5465020.1	hypothetical protein			LSCM4_00471	7710		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1743909	1751618	+	KAG5465020.1			hypothetical protein			LSCM4_00471	7710	2569	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1752800	1754230	+							LSCM4_00472	1431		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1752800	1754230	+			KAG5465021.1	hypothetical protein			LSCM4_00472	1431		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1752800	1754230	+	KAG5465021.1			hypothetical protein			LSCM4_00472	1431	476	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1755409	1758033	+							LSCM4_00473	2625		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1755409	1758033	+			KAG5465022.1	hypothetical protein			LSCM4_00473	2625		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1755409	1758033	+	KAG5465022.1			hypothetical protein			LSCM4_00473	2625	874	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1760715	1763597	+							LSCM4_00474	2883		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1760715	1763597	+			KAG5465023.1	hypothetical protein			LSCM4_00474	2883		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1760715	1763597	+	KAG5465023.1			hypothetical protein			LSCM4_00474	2883	960	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1764831	1765424	+							LSCM4_00475	594		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1764831	1765424	+			KAG5465024.1	hypothetical protein			LSCM4_00475	594		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1764831	1765424	+	KAG5465024.1			hypothetical protein			LSCM4_00475	594	197	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1767817	1768926	+							LSCM4_00477	1110		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1767817	1768926	+			KAG5465025.1	hypothetical protein			LSCM4_00477	1110		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1767817	1768926	+	KAG5465025.1			hypothetical protein			LSCM4_00477	1110	369	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1769539	1770387	+							LSCM4_00478	849		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1769539	1770387	+			KAG5465026.1	hypothetical protein			LSCM4_00478	849		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1769539	1770387	+	KAG5465026.1			hypothetical protein			LSCM4_00478	849	282	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1771578	1773608	+							LSCM4_00479	2031		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1771578	1773608	+			KAG5465027.1	hypothetical protein			LSCM4_00479	2031		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1771578	1773608	+	KAG5465027.1			hypothetical protein			LSCM4_00479	2031	676	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1774953	1775435	+							LSCM4_00480	483		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1774953	1775435	+			KAG5465028.1	hypothetical protein			LSCM4_00480	483		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1774953	1775435	+	KAG5465028.1			hypothetical protein			LSCM4_00480	483	160	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1777038	1777865	+							LSCM4_00481	828		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1777038	1777865	+			KAG5465029.1	hypothetical protein			LSCM4_00481	828		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1777038	1777865	+	KAG5465029.1			hypothetical protein			LSCM4_00481	828	275	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1779468	1781816	+							LSCM4_00482	2349		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1779468	1781816	+			KAG5465030.1	hypothetical protein			LSCM4_00482	2349		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1779468	1781816	+	KAG5465030.1			hypothetical protein			LSCM4_00482	2349	782	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1782930	1784483	+							LSCM4_00483	1554		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1782930	1784483	+			KAG5465031.1	hypothetical protein			LSCM4_00483	1554		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1782930	1784483	+	KAG5465031.1			hypothetical protein			LSCM4_00483	1554	517	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1785678	1786481	+							LSCM4_00484	804		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1785678	1786481	+			KAG5465032.1	hypothetical protein			LSCM4_00484	804		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1785678	1786481	+	KAG5465032.1			hypothetical protein			LSCM4_00484	804	267	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1787496	1788092	+							LSCM4_00485	597		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1787496	1788092	+			KAG5465033.1	hypothetical protein			LSCM4_00485	597		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1787496	1788092	+	KAG5465033.1			hypothetical protein			LSCM4_00485	597	198	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1789779	1792937	+							LSCM4_00486	3159		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1789779	1792937	+			KAG5465034.1	hypothetical protein			LSCM4_00486	3159		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1789779	1792937	+	KAG5465034.1			hypothetical protein			LSCM4_00486	3159	1052	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1794068	1795666	+							LSCM4_00487	1599		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1794068	1795666	+			KAG5465035.1	hypothetical protein			LSCM4_00487	1599		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1794068	1795666	+	KAG5465035.1			hypothetical protein			LSCM4_00487	1599	532	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1798123	1799664	+							LSCM4_00488	1542		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1798123	1799664	+			KAG5465036.1	hypothetical protein			LSCM4_00488	1542		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1798123	1799664	+	KAG5465036.1			hypothetical protein			LSCM4_00488	1542	513	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1804070	1807498	+							LSCM4_00489	3429		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1804070	1807498	+			KAG5465037.1	hypothetical protein			LSCM4_00489	3429		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1804070	1807498	+	KAG5465037.1			hypothetical protein			LSCM4_00489	3429	1142	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1812240	1813247	+							LSCM4_00490	1008		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1812240	1813247	+			KAG5465038.1	hypothetical protein			LSCM4_00490	1008		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1812240	1813247	+	KAG5465038.1			hypothetical protein			LSCM4_00490	1008	335	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1817299	1819065	+							LSCM4_00491	1767		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1817299	1819065	+			KAG5465039.1	hypothetical protein			LSCM4_00491	1767		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1817299	1819065	+	KAG5465039.1			hypothetical protein			LSCM4_00491	1767	588	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1822676	1823677	+							LSCM4_00492	1002		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1822676	1823677	+			KAG5465040.1	hypothetical protein			LSCM4_00492	1002		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1822676	1823677	+	KAG5465040.1			hypothetical protein			LSCM4_00492	1002	333	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1824628	1825986	+							LSCM4_00493	1359		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1824628	1825986	+			KAG5465041.1	hypothetical protein			LSCM4_00493	1359		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1824628	1825986	+	KAG5465041.1			hypothetical protein			LSCM4_00493	1359	452	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1827861	1830341	+							LSCM4_00494	2481		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1827861	1830341	+			KAG5465042.1	hypothetical protein			LSCM4_00494	2481		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1827861	1830341	+	KAG5465042.1			hypothetical protein			LSCM4_00494	2481	826	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1831361	1831840	+							LSCM4_00495	480		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1831361	1831840	+			KAG5465043.1	hypothetical protein			LSCM4_00495	480		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1831361	1831840	+	KAG5465043.1			hypothetical protein			LSCM4_00495	480	159	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1832600	1834015	+							LSCM4_00496	1416		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1832600	1834015	+			KAG5465044.1	hypothetical protein			LSCM4_00496	1416		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1832600	1834015	+	KAG5465044.1			hypothetical protein			LSCM4_00496	1416	471	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1834825	1838538	+							LSCM4_00497	3714		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1834825	1838538	+			KAG5465045.1	hypothetical protein			LSCM4_00497	3714		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1834825	1838538	+	KAG5465045.1			hypothetical protein			LSCM4_00497	3714	1237	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1842043	1842780	+							LSCM4_00498	738		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1842043	1842780	+			KAG5465046.1	hypothetical protein			LSCM4_00498	738		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1842043	1842780	+	KAG5465046.1			hypothetical protein			LSCM4_00498	738	245	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	36	CM030467.1	1845747	1847471	+							LSCM4_00499	1725		
