# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	271298	279640	+			KAG5493069.1	hypothetical protein			GH5_01798	8343		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	271298	279640	+	KAG5493069.1			hypothetical protein			GH5_01798	8343	2780	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	280946	283558	+							GH5_01799	2613		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	280946	283558	+			KAG5493070.1	hypothetical protein			GH5_01799	2613		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	280946	283558	+	KAG5493070.1			hypothetical protein			GH5_01799	2613	870	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	284801	286306	+							GH5_01800	1506		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	284801	286306	+			KAG5493071.1	hypothetical protein			GH5_01800	1506		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	284801	286306	+	KAG5493071.1			hypothetical protein			GH5_01800	1506	501	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	289298	290071	+							GH5_01801	774		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	289298	290071	+			KAG5493072.1	hypothetical protein			GH5_01801	774		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	289298	290071	+	KAG5493072.1			hypothetical protein			GH5_01801	774	257	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	293995	294309	+							GH5_01802	315		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	293995	294309	+			KAG5493073.1	hypothetical protein			GH5_01802	315		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	293995	294309	+	KAG5493073.1			hypothetical protein			GH5_01802	315	104	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	301044	301940	+							GH5_01803	897		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	301044	301940	+			KAG5493074.1	hypothetical protein			GH5_01803	897		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	301044	301940	+	KAG5493074.1			hypothetical protein			GH5_01803	897	298	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	320091	322793	+							GH5_01804	2703		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	320091	322793	+			KAG5493075.1	hypothetical protein			GH5_01804	2703		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	320091	322793	+	KAG5493075.1			hypothetical protein			GH5_01804	2703	900	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	324424	329421	+							GH5_01805	4998		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	324424	329421	+			KAG5493076.1	hypothetical protein			GH5_01805	4998		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	324424	329421	+	KAG5493076.1			hypothetical protein			GH5_01805	4998	1665	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	330729	332639	+							GH5_01806	1911		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	330729	332639	+			KAG5493077.1	hypothetical protein			GH5_01806	1911		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	330729	332639	+	KAG5493077.1			hypothetical protein			GH5_01806	1911	636	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	336304	337473	+							GH5_01807	1170		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	336304	337473	+			KAG5493078.1	hypothetical protein			GH5_01807	1170		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	336304	337473	+	KAG5493078.1			hypothetical protein			GH5_01807	1170	389	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	339324	341192	+							GH5_01808	1869		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	339324	341192	+			KAG5493079.1	hypothetical protein			GH5_01808	1869		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	339324	341192	+	KAG5493079.1			hypothetical protein			GH5_01808	1869	622	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	345384	351134	+							GH5_01809	5751		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	345384	351134	+			KAG5493080.1	hypothetical protein			GH5_01809	5751		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	345384	351134	+	KAG5493080.1			hypothetical protein			GH5_01809	5751	1916	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	352902	355442	+							GH5_01810	2541		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	352902	355442	+			KAG5493081.1	hypothetical protein			GH5_01810	2541		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	352902	355442	+	KAG5493081.1			hypothetical protein			GH5_01810	2541	846	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	356142	356510	+							GH5_01811	369		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	356142	356510	+			KAG5493082.1	hypothetical protein			GH5_01811	369		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	356142	356510	+	KAG5493082.1			hypothetical protein			GH5_01811	369	122	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	358028	361771	+							GH5_01812	3744		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	358028	361771	+			KAG5493083.1	hypothetical protein			GH5_01812	3744		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	358028	361771	+	KAG5493083.1			hypothetical protein			GH5_01812	3744	1247	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	362823	365429	+							GH5_01813	2607		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	362823	365429	+			KAG5493084.1	hypothetical protein			GH5_01813	2607		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	362823	365429	+	KAG5493084.1			hypothetical protein			GH5_01813	2607	868	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	368702	374806	+							GH5_01814	6105		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	368702	374806	+			KAG5493085.1	hypothetical protein			GH5_01814	6105		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	368702	374806	+	KAG5493085.1			hypothetical protein			GH5_01814	6105	2034	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	376212	379214	+							GH5_01815	3003		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	376212	379214	+			KAG5493086.1	hypothetical protein			GH5_01815	3003		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	376212	379214	+	KAG5493086.1			hypothetical protein			GH5_01815	3003	1000	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	380286	383351	+							GH5_01816	3066		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	380286	383351	+			KAG5493087.1	hypothetical protein			GH5_01816	3066		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	380286	383351	+	KAG5493087.1			hypothetical protein			GH5_01816	3066	1021	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	385111	386040	+							GH5_01817	930		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	385111	386040	+			KAG5493088.1	hypothetical protein			GH5_01817	930		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	385111	386040	+	KAG5493088.1			hypothetical protein			GH5_01817	930	309	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	388906	392265	+							GH5_01818	3360		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	388906	392265	+			KAG5493089.1	hypothetical protein			GH5_01818	3360		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	388906	392265	+	KAG5493089.1			hypothetical protein			GH5_01818	3360	1119	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	394603	400839	+							GH5_01819	6237		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	394603	400839	+			KAG5493090.1	hypothetical protein			GH5_01819	6237		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	394603	400839	+	KAG5493090.1			hypothetical protein			GH5_01819	6237	2078	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	407953	408231	-							GH5_01820	279		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	407953	408231	-			KAG5493091.1	hypothetical protein			GH5_01820	279		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	407953	408231	-	KAG5493091.1			hypothetical protein			GH5_01820	279	92	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	426396	426875	+							GH5_01823	480		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	426396	426875	+			KAG5493092.1	hypothetical protein			GH5_01823	480		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	426396	426875	+	KAG5493092.1			hypothetical protein			GH5_01823	480	159	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	427266	429716	+							GH5_01824	2451		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	427266	429716	+			KAG5493093.1	hypothetical protein			GH5_01824	2451		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	427266	429716	+	KAG5493093.1			hypothetical protein			GH5_01824	2451	816	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	430193	431680	+							GH5_01825	1488		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	430193	431680	+			KAG5493094.1	hypothetical protein			GH5_01825	1488		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	430193	431680	+	KAG5493094.1			hypothetical protein			GH5_01825	1488	495	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	433121	433963	+							GH5_01826	843		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	433121	433963	+			KAG5493095.1	hypothetical protein			GH5_01826	843		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	433121	433963	+	KAG5493095.1			hypothetical protein			GH5_01826	843	280	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	434962	436368	+							GH5_01827	1407		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	434962	436368	+			KAG5493096.1	hypothetical protein			GH5_01827	1407		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	434962	436368	+	KAG5493096.1			hypothetical protein			GH5_01827	1407	468	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	437418	438944	+							GH5_01828	1527		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	437418	438944	+			KAG5493097.1	hypothetical protein			GH5_01828	1527		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	437418	438944	+	KAG5493097.1			hypothetical protein			GH5_01828	1527	508	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	441150	442562	+							GH5_01829	1413		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	441150	442562	+			KAG5493098.1	hypothetical protein			GH5_01829	1413		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	441150	442562	+	KAG5493098.1			hypothetical protein			GH5_01829	1413	470	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	443539	444189	+							GH5_01830	651		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	443539	444189	+			KAG5493099.1	hypothetical protein			GH5_01830	651		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	443539	444189	+	KAG5493099.1			hypothetical protein			GH5_01830	651	216	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	468661	469014	+							GH5_01831	354		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	468661	469014	+			KAG5493100.1	hypothetical protein			GH5_01831	354		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	468661	469014	+	KAG5493100.1			hypothetical protein			GH5_01831	354	117	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	472820	473053	+							GH5_01834	234		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	472820	473053	+			KAG5493101.1	hypothetical protein			GH5_01834	234		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	472820	473053	+	KAG5493101.1			hypothetical protein			GH5_01834	234	77	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	479522	480793	+							GH5_01837	1272		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	479522	480793	+			KAG5493102.1	hypothetical protein			GH5_01837	1272		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	479522	480793	+	KAG5493102.1			hypothetical protein			GH5_01837	1272	423	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	482442	483110	+							GH5_01838	669		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	482442	483110	+			KAG5493103.1	hypothetical protein			GH5_01838	669		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	482442	483110	+	KAG5493103.1			hypothetical protein			GH5_01838	669	222	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	484182	485591	+							GH5_01839	1410		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	484182	485591	+			KAG5493104.1	hypothetical protein			GH5_01839	1410		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	484182	485591	+	KAG5493104.1			hypothetical protein			GH5_01839	1410	469	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	487003	490089	+							GH5_01840	3087		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	487003	490089	+			KAG5493105.1	hypothetical protein			GH5_01840	3087		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	487003	490089	+	KAG5493105.1			hypothetical protein			GH5_01840	3087	1028	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	491639	492118	+							GH5_01841	480		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	491639	492118	+			KAG5493106.1	hypothetical protein			GH5_01841	480		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	491639	492118	+	KAG5493106.1			hypothetical protein			GH5_01841	480	159	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	492777	493649	+							GH5_01842	873		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	492777	493649	+			KAG5493107.1	hypothetical protein			GH5_01842	873		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	492777	493649	+	KAG5493107.1			hypothetical protein			GH5_01842	873	290	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	496674	498920	+							GH5_01844	2247		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	496674	498920	+			KAG5493108.1	hypothetical protein			GH5_01844	2247		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	496674	498920	+	KAG5493108.1			hypothetical protein			GH5_01844	2247	748	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	500055	500378	+							GH5_01845	324		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	500055	500378	+			KAG5493109.1	hypothetical protein			GH5_01845	324		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	500055	500378	+	KAG5493109.1			hypothetical protein			GH5_01845	324	107	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	502388	505453	+							GH5_01846	3066		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	502388	505453	+			KAG5493110.1	hypothetical protein			GH5_01846	3066		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	502388	505453	+	KAG5493110.1			hypothetical protein			GH5_01846	3066	1021	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	507767	510466	+							GH5_01847	2700		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	507767	510466	+			KAG5493111.1	hypothetical protein			GH5_01847	2700		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	507767	510466	+	KAG5493111.1			hypothetical protein			GH5_01847	2700	899	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	562470	563051	+							GH5_01848	582		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	562470	563051	+			KAG5493112.1	hypothetical protein			GH5_01848	582		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	562470	563051	+	KAG5493112.1			hypothetical protein			GH5_01848	582	193	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	570697	574722	+							GH5_01849	4026		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	570697	574722	+			KAG5493113.1	hypothetical protein			GH5_01849	4026		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	570697	574722	+	KAG5493113.1			hypothetical protein			GH5_01849	4026	1341	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	578301	582434	+							GH5_01850	4134		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	578301	582434	+			KAG5493114.1	hypothetical protein			GH5_01850	4134		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	578301	582434	+	KAG5493114.1			hypothetical protein			GH5_01850	4134	1377	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	583186	585024	+							GH5_01851	1839		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	583186	585024	+			KAG5493115.1	hypothetical protein			GH5_01851	1839		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	583186	585024	+	KAG5493115.1			hypothetical protein			GH5_01851	1839	612	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	34	CM030501.1	585893	587263	+							GH5_01852	1371		
